order_id,order_date,customer_id,product_id,category,price,quantity,discount_pct,revenue,sales_channel,country,returned,customer_age,customer_gender
ORD120208,22-01-2020,CUST1999,PROD6924,Dresses,147.35,1,15,125.25,Website,France,0,42,F
ORD120209,16-08-2022,CUST1719,PROD6741,Bottoms,129.1,1,0,129.1,Mobile App,India,0,54,F
ORD120210,13-02-2021,CUST4857,PROD4731,Tops,280.93,1,10,252.84,Mobile App,UK,0,24,M
ORD120211,16-11-2024,CUST1705,PROD8698,Outerwear,202.75,1,0,202.75,Website,France,0,62,F
ORD120212,24-09-2021,CUST3612,PROD5230,Tops,230.56,1,5,219.03,Mobile App,India,0,45,M
ORD120213,05-03-2021,CUST3407,PROD4655,Dresses,206.59,1,0,206.59,Website,USA,0,41,F
ORD120214,29-12-2023,CUST1623,PROD3785,Tops,214.3,1,0,214.3,Website,India,0,26,F
ORD120215,09-07-2020,CUST3612,PROD6961,Dresses,149.4,1,0,149.4,Website,UK,0,65,M
ORD120216,03-11-2020,CUST2348,PROD9731,Activewear,236.62,1,0,236.62,Mobile App,India,0,62,M
ORD120217,22-05-2025,CUST2922,PROD9007,Tops,225.93,1,0,225.93,Website,France,0,32,M
ORD120218,28-05-2024,CUST4465,PROD7853,Dresses,99.61,1,0,99.61,Website,India,0,45,F
ORD120219,09-05-2024,CUST2656,PROD8173,Outerwear,14.48,2,0,28.96,Mobile App,USA,0,51,F
ORD120220,17-04-2023,CUST2075,PROD3068,Bottoms,195.71,1,0,195.71,Website,India,0,42,M
ORD120221,18-03-2025,CUST1892,PROD3545,Dresses,90.49,1,5,85.97,Mobile App,USA,0,39,M
ORD120222,03-03-2020,CUST3914,PROD2305,Tops,65.51,1,0,65.51,Marketplace,France,0,65,M
ORD120223,12-06-2022,CUST1739,PROD1933,Tops,77.91,1,0,77.91,Website,India,0,33,M
ORD120224,21-07-2024,CUST2789,PROD2930,Bottoms,224.27,1,0,224.27,Website,India,0,20,F
ORD120225,01-03-2022,CUST1943,PROD3178,Outerwear,164.17,1,0,164.17,Website,Germany,0,23,M
ORD120226,16-11-2020,CUST3529,PROD3477,Outerwear,181.34,1,0,181.34,Marketplace,India,0,61,M
ORD120227,07-01-2024,CUST4512,PROD8752,Tops,125.3,2,0,250.6,Website,Germany,0,63,M
ORD120228,22-01-2023,CUST3573,PROD8795,Footwear,54.97,1,0,54.97,Website,USA,0,23,M
ORD120229,13-09-2022,CUST1039,PROD8358,Dresses,85.7,1,0,85.7,Website,USA,0,21,M
ORD120230,20-04-2022,CUST3532,PROD8213,Footwear,31.9,1,0,31.9,Mobile App,India,0,31,M
ORD120231,20-07-2020,CUST4640,PROD1050,Tops,195,1,0,195,Store Pickup,Australia,0,54,F
ORD120232,09-04-2020,CUST2044,PROD2141,Activewear,271.7,1,0,271.7,Marketplace,Germany,0,51,F
ORD120233,18-11-2024,CUST1061,PROD5329,Bottoms,190.76,1,0,190.76,Website,Germany,0,31,F
ORD120234,13-02-2021,CUST2613,PROD3390,Bottoms,193.86,1,0,193.86,Store Pickup,India,0,47,F
ORD120235,02-04-2022,CUST1230,PROD2298,Tops,48.95,1,0,48.95,Mobile App,India,1,51,F
ORD120236,21-05-2023,CUST3017,PROD6643,Footwear,196.07,1,0,196.07,Website,UK,0,44,F
ORD120237,07-08-2021,CUST2601,PROD1473,Footwear,135.93,1,0,135.93,Website,France,0,34,F
ORD120238,24-05-2021,CUST4402,PROD8711,Tops,53.64,1,0,53.64,Store Pickup,Germany,0,20,F
ORD120239,04-09-2021,CUST4130,PROD8011,Footwear,86.36,1,0,86.36,Website,India,0,56,F
ORD120240,14-05-2023,CUST1628,PROD8697,Activewear,175.64,1,0,175.64,Mobile App,Germany,0,59,M
ORD120241,19-12-2023,CUST4330,PROD9435,Activewear,130.65,1,0,130.65,Mobile App,UK,0,35,M
ORD120242,20-08-2023,CUST2100,PROD4881,Dresses,187.11,1,0,187.11,Website,India,0,60,M
ORD120243,14-07-2023,CUST3266,PROD5480,Activewear,30.35,1,0,30.35,Mobile App,India,0,61,F
ORD120244,12-09-2024,CUST2722,PROD2376,Tops,280.1,1,25,210.08,Mobile App,Germany,0,37,F
ORD120245,13-10-2024,CUST4186,PROD1660,Tops,36.65,1,0,36.65,Mobile App,India,0,24,F
ORD120246,26-04-2021,CUST2514,PROD5826,Activewear,142.86,1,0,142.86,Store Pickup,India,0,60,M
ORD120247,29-07-2024,CUST1635,PROD4394,Outerwear,94.01,2,0,188.02,Mobile App,India,0,57,F
ORD120248,08-04-2022,CUST1777,PROD9737,Activewear,209.88,1,0,209.88,Website,India,0,59,F
ORD120249,17-09-2022,CUST1071,PROD1204,Tops,195.61,1,15,166.27,Mobile App,India,0,63,M
ORD120250,11-06-2021,CUST2968,PROD8653,Tops,189.11,1,0,189.11,Website,India,0,30,M
ORD120251,05-05-2023,CUST3892,PROD6664,Dresses,152.12,1,0,152.12,Website,UK,0,50,F
ORD120252,02-04-2021,CUST3191,PROD1635,Accessories,254.55,1,25,190.91,Marketplace,UK,0,50,F
ORD120253,18-04-2022,CUST3339,PROD2740,Activewear,144.79,1,0,144.79,Mobile App,India,0,62,M
ORD120254,29-05-2020,CUST2696,PROD5316,Bottoms,195.51,1,0,195.51,Store Pickup,India,0,62,M
ORD120255,14-10-2021,CUST2903,PROD5310,Activewear,232.44,1,15,197.57,Store Pickup,UK,0,38,M
ORD120256,22-05-2020,CUST4156,PROD8925,Outerwear,154.21,1,0,154.21,Website,India,0,55,F
ORD120257,18-07-2021,CUST3112,PROD7053,Dresses,10.91,1,0,10.91,Website,India,0,27,M
ORD120258,28-07-2020,CUST3291,PROD7844,Bottoms,6.68,2,0,13.36,Website,India,0,46,F
ORD120259,03-04-2025,CUST3717,PROD6791,Tops,136.64,1,0,136.64,Marketplace,USA,0,35,M
ORD120260,23-03-2025,CUST4125,PROD6548,Tops,11.21,1,0,11.21,Marketplace,Australia,0,44,M
ORD120261,28-05-2020,CUST3924,PROD3629,Bottoms,22.7,1,0,22.7,Mobile App,France,0,41,M
ORD120262,18-02-2025,CUST2774,PROD7196,Bottoms,60.66,1,0,60.66,Mobile App,India,0,33,M
ORD120263,21-02-2021,CUST2784,PROD5006,Tops,204.81,1,0,204.81,Website,Germany,0,55,F
ORD120264,09-10-2024,CUST2052,PROD5036,Footwear,131.78,1,0,131.78,Website,India,0,63,F
ORD120265,21-07-2024,CUST1431,PROD7744,Accessories,95.63,2,25,143.44,Website,India,0,55,F
ORD120266,19-07-2021,CUST3350,PROD4733,Tops,264.3,1,0,264.3,Website,France,0,62,F
ORD120267,10-10-2021,CUST1973,PROD5099,Accessories,116.58,1,30,81.61,Website,India,0,32,F
ORD120268,05-11-2024,CUST2643,PROD7998,Footwear,227.92,1,25,170.94,Mobile App,Germany,0,19,M
ORD120269,11-03-2024,CUST1295,PROD9098,Accessories,121.54,2,15,206.62,Website,India,0,59,F
ORD120270,29-09-2024,CUST3300,PROD8624,Dresses,233.59,1,0,233.59,Mobile App,India,0,57,M
ORD120271,14-07-2022,CUST1750,PROD9902,Outerwear,254.61,1,0,254.61,Marketplace,Australia,0,58,F
ORD120272,13-01-2020,CUST4481,PROD6667,Footwear,80.63,1,0,80.63,Website,UK,0,30,F
ORD120273,09-04-2025,CUST3805,PROD1443,Bottoms,104.47,1,0,104.47,Website,India,0,61,F
ORD120274,15-06-2025,CUST1773,PROD4838,Accessories,280.48,1,0,280.48,Website,France,0,29,F
ORD120275,13-05-2022,CUST3329,PROD6395,Footwear,233.53,1,10,210.18,Website,UK,0,54,F
ORD120276,06-05-2023,CUST3967,PROD2669,Tops,112.06,1,0,112.06,Website,India,0,45,U
ORD120277,08-09-2021,CUST4778,PROD6896,Tops,76.77,1,0,76.77,Marketplace,India,0,46,F
ORD120278,13-08-2020,CUST3691,PROD9907,Tops,250.93,1,15,213.29,Store Pickup,India,0,58,F
ORD120279,26-06-2021,CUST1409,PROD4440,Bottoms,278.27,1,0,278.27,Website,India,0,21,M
ORD120280,09-06-2023,CUST2120,PROD1771,Outerwear,187.05,1,0,187.05,Website,India,1,26,F
ORD120281,20-07-2021,CUST3554,PROD4253,Accessories,211.84,2,0,423.68,Mobile App,Germany,0,32,F
ORD120282,20-06-2025,CUST3143,PROD7782,Tops,127.1,1,0,127.1,Website,India,0,41,M
ORD120283,11-10-2024,CUST3292,PROD5928,Bottoms,283.49,1,0,283.49,Website,India,0,51,F
ORD120284,01-09-2023,CUST3484,PROD2820,Outerwear,154.02,1,0,154.02,Website,USA,0,61,F
ORD120285,01-05-2024,CUST4384,PROD2991,Outerwear,195,1,0,195,Website,India,0,34,F
ORD120286,19-12-2021,CUST1209,PROD8865,Footwear,291.93,1,0,291.93,Mobile App,India,0,57,F
ORD120287,20-02-2025,CUST1523,PROD7901,Bottoms,100.26,1,0,100.26,Website,India,0,18,F
ORD120288,02-07-2020,CUST4102,PROD8948,Activewear,133.18,1,0,133.18,Website,India,0,38,U
ORD120289,28-10-2024,CUST2494,PROD4463,Dresses,279.11,1,0,279.11,Mobile App,UK,0,21,M
ORD120290,24-04-2025,CUST2118,PROD9745,Footwear,56.26,1,0,56.26,Mobile App,India,0,56,U
ORD120291,08-08-2023,CUST4315,PROD7883,Bottoms,213.43,1,0,213.43,Store Pickup,India,0,38,M
ORD120292,13-04-2025,CUST2678,PROD6600,Outerwear,184.22,1,0,184.22,Website,India,0,28,F
ORD120293,20-01-2025,CUST3603,PROD6287,Bottoms,11.97,1,0,11.97,Website,India,0,53,F
ORD120294,17-02-2024,CUST1811,PROD6595,Activewear,181.35,1,0,181.35,Website,India,0,63,M
ORD120295,04-07-2020,CUST2362,PROD3269,Activewear,36.57,1,0,36.57,Website,UK,0,46,F
ORD120296,14-06-2021,CUST4595,PROD3821,Tops,34.2,1,0,34.2,Marketplace,India,0,50,F
ORD120297,09-06-2022,CUST1684,PROD5804,Tops,206.67,1,0,206.67,Mobile App,India,0,34,F
ORD120298,17-10-2022,CUST1457,PROD5765,Footwear,103.28,1,0,103.28,Website,UK,0,23,F
ORD120299,20-12-2023,CUST1688,PROD4726,Dresses,75.39,2,0,150.78,Mobile App,India,0,63,F
ORD120300,08-03-2022,CUST3461,PROD2015,Tops,93.13,1,0,93.13,Marketplace,USA,0,42,F
ORD120301,20-01-2020,CUST4944,PROD9101,Dresses,72.59,1,0,72.59,Website,Australia,0,62,F
ORD120302,14-09-2021,CUST2245,PROD1888,Tops,263.02,1,0,263.02,Mobile App,Germany,1,39,F
ORD120303,22-01-2021,CUST2019,PROD4992,Footwear,221.73,1,0,221.73,Website,India,0,51,M
ORD120304,04-04-2025,CUST4040,PROD3629,Bottoms,48.24,1,0,48.24,Mobile App,India,0,41,M
ORD120305,26-08-2022,CUST2670,PROD3735,Dresses,253.82,1,0,253.82,Website,India,0,51,F
ORD120306,24-10-2024,CUST1426,PROD9685,Tops,12.47,1,0,12.47,Marketplace,USA,0,28,F
ORD120307,16-10-2020,CUST3100,PROD2912,Dresses,104.77,1,0,104.77,Mobile App,India,0,49,F
ORD120308,01-06-2021,CUST2670,PROD8716,Bottoms,72.12,1,25,54.09,Mobile App,UK,0,22,F
ORD120309,04-02-2020,CUST4312,PROD6765,Tops,163.32,1,0,163.32,Mobile App,UK,0,26,F
ORD120310,19-03-2021,CUST4219,PROD3873,Dresses,220.42,1,0,220.42,Website,India,0,39,M
ORD120311,26-05-2021,CUST1206,PROD5248,Activewear,7.29,1,10,6.56,Website,India,0,27,F
ORD120312,05-07-2022,CUST1908,PROD1131,Bottoms,288.69,2,30,404.17,Mobile App,India,0,18,F
ORD120313,22-08-2023,CUST1650,PROD8638,Outerwear,233.37,1,0,233.37,Marketplace,India,0,47,M
ORD120314,14-11-2020,CUST3089,PROD5563,Tops,239.23,1,0,239.23,Store Pickup,India,0,55,M
ORD120315,07-04-2023,CUST2617,PROD1913,Activewear,202.94,1,0,202.94,Mobile App,USA,0,57,M
ORD120316,19-01-2024,CUST1656,PROD5745,Footwear,102.77,1,20,82.22,Website,India,1,35,F
ORD120317,09-08-2021,CUST1804,PROD1991,Dresses,90.01,1,0,90.01,Website,USA,0,43,F
ORD120318,04-01-2024,CUST3020,PROD2203,Tops,178.29,1,0,178.29,Website,India,0,55,F
ORD120319,23-12-2020,CUST1555,PROD6788,Outerwear,201.82,2,5,383.46,Website,USA,1,18,F
ORD120320,14-10-2022,CUST2541,PROD9298,Outerwear,160.6,1,0,160.6,Marketplace,UK,0,41,M
ORD120321,30-03-2022,CUST3411,PROD5229,Dresses,105.78,1,30,74.05,Website,India,0,28,F
ORD120322,07-08-2024,CUST1566,PROD1782,Outerwear,148.03,1,10,133.23,Website,Germany,0,25,U
ORD120323,02-05-2023,CUST3470,PROD3022,Dresses,158.57,2,25,237.85,Website,India,0,57,U
ORD120324,27-06-2020,CUST3716,PROD6992,Bottoms,99.21,1,0,99.21,Store Pickup,India,0,47,M
ORD120325,21-10-2023,CUST4302,PROD6145,Tops,250.57,1,0,250.57,Website,India,0,25,F
ORD120326,19-02-2021,CUST3415,PROD9143,Accessories,87.51,1,0,87.51,Store Pickup,UK,0,24,M
ORD120327,31-08-2023,CUST4680,PROD9774,Footwear,72.25,1,0,72.25,Website,India,0,41,F
ORD120328,03-07-2023,CUST1664,PROD5659,Activewear,81.83,1,0,81.83,Website,India,0,35,F
ORD120329,27-05-2021,CUST4414,PROD8462,Dresses,70.11,1,0,70.11,Marketplace,India,1,25,M
ORD120330,03-07-2022,CUST1762,PROD8964,Tops,265.63,1,0,265.63,Mobile App,India,0,47,F
ORD120331,10-10-2020,CUST1086,PROD9454,Activewear,166.64,1,0,166.64,Website,India,0,39,M
ORD120332,27-07-2021,CUST2728,PROD1023,Tops,58.48,1,0,58.48,Store Pickup,India,0,64,F
ORD120333,21-08-2020,CUST3423,PROD3387,Activewear,85.35,1,0,85.35,Website,India,0,65,F
ORD120334,14-06-2022,CUST3459,PROD6494,Activewear,149.82,1,0,149.82,Website,UK,0,34,M
ORD120335,27-02-2020,CUST2798,PROD4101,Bottoms,267.03,1,0,267.03,Website,India,0,43,F
ORD120336,21-09-2021,CUST3987,PROD3234,Dresses,273.12,1,0,273.12,Store Pickup,India,0,50,M
ORD120337,28-04-2023,CUST1777,PROD5053,Tops,82.78,1,0,82.78,Mobile App,Germany,0,35,F
ORD120338,05-08-2023,CUST2137,PROD2152,Accessories,162.56,1,0,162.56,Marketplace,France,0,29,M
ORD120339,25-01-2022,CUST1841,PROD9123,Tops,273.46,1,0,273.46,Website,USA,0,32,F
ORD120340,13-01-2024,CUST3545,PROD7284,Tops,156.79,1,15,133.27,Mobile App,Australia,0,44,F
ORD120341,02-01-2024,CUST4198,PROD7167,Dresses,104.48,1,0,104.48,Website,India,0,61,M
ORD120342,06-10-2020,CUST2177,PROD6115,Tops,31.95,1,0,31.95,Marketplace,India,0,41,F
ORD120343,19-01-2024,CUST2002,PROD1317,Bottoms,45.2,1,0,45.2,Website,India,0,30,M
ORD120344,10-02-2022,CUST3859,PROD6163,Accessories,184.01,1,0,184.01,Website,UK,0,45,F
ORD120345,11-03-2023,CUST4988,PROD4762,Tops,65.7,1,30,45.99,Website,India,0,37,F
ORD120346,10-04-2020,CUST2584,PROD6249,Bottoms,205.99,1,0,205.99,Website,France,0,42,F
ORD120347,08-01-2023,CUST4532,PROD5585,Activewear,92.37,1,0,92.37,Website,UK,0,25,M
ORD120348,11-02-2020,CUST3553,PROD4688,Outerwear,256.21,1,0,256.21,Marketplace,India,0,26,F
ORD120349,15-11-2023,CUST2935,PROD8393,Dresses,181.19,1,5,172.13,Mobile App,UK,0,22,F
ORD120350,12-07-2024,CUST3726,PROD7312,Accessories,227.47,1,0,227.47,Marketplace,India,0,45,M
ORD120351,08-09-2021,CUST4909,PROD1751,Tops,238.31,1,0,238.31,Store Pickup,India,0,59,M
ORD120352,19-07-2020,CUST2907,PROD4550,Tops,286.13,1,0,286.13,Marketplace,India,0,19,F
ORD120353,01-07-2021,CUST2924,PROD1770,Tops,185.48,1,10,166.93,Website,India,0,64,F
ORD120354,14-08-2021,CUST1418,PROD3154,Outerwear,166.64,1,0,166.64,Mobile App,India,0,36,F
ORD120355,13-12-2024,CUST4657,PROD5730,Bottoms,43.31,1,0,43.31,Mobile App,Australia,0,55,F
ORD120356,08-02-2022,CUST3882,PROD1258,Accessories,168.03,1,0,168.03,Marketplace,India,0,38,M
ORD120357,14-05-2022,CUST2647,PROD2527,Outerwear,93.68,1,0,93.68,Website,USA,1,30,F
ORD120358,21-10-2020,CUST4360,PROD1447,Dresses,212.39,1,0,212.39,Store Pickup,India,0,51,F
ORD120359,06-03-2024,CUST2705,PROD5735,Tops,258.18,1,0,258.18,Website,India,0,49,F
ORD120360,12-05-2023,CUST2268,PROD9794,Accessories,39.38,1,0,39.38,Mobile App,India,0,60,F
ORD120361,14-10-2022,CUST2810,PROD6140,Outerwear,242.7,2,0,485.4,Mobile App,India,0,64,F
ORD120362,13-01-2023,CUST4793,PROD5627,Tops,238.63,1,0,238.63,Website,India,0,59,F
ORD120363,17-06-2020,CUST3368,PROD4429,Accessories,61.45,1,0,61.45,Mobile App,UK,0,39,M
ORD120364,25-06-2025,CUST4878,PROD6365,Dresses,224.64,1,30,157.25,Website,India,0,44,F
ORD120365,31-01-2025,CUST3043,PROD9738,Footwear,198.35,2,0,396.7,Mobile App,India,0,64,F
ORD120366,01-03-2025,CUST1792,PROD6363,Outerwear,253.92,1,0,253.92,Mobile App,USA,0,31,F
ORD120367,09-09-2022,CUST1898,PROD3232,Tops,58.19,1,0,58.19,Website,India,0,52,F
ORD120368,21-08-2024,CUST4590,PROD8074,Bottoms,146.51,1,0,146.51,Store Pickup,India,0,39,F
ORD120369,03-11-2020,CUST1847,PROD7200,Activewear,214.69,1,10,193.22,Website,India,0,60,M
ORD120370,13-08-2023,CUST1452,PROD1002,Tops,80.99,1,10,72.89,Store Pickup,India,0,61,F
ORD120371,10-04-2023,CUST3681,PROD4023,Outerwear,165.7,1,0,165.7,Marketplace,India,0,29,F
ORD120372,09-12-2022,CUST2695,PROD6347,Tops,228.65,1,0,228.65,Mobile App,India,0,62,M
ORD120373,07-10-2023,CUST1352,PROD2145,Accessories,188.53,1,15,160.25,Website,India,0,65,F
ORD120374,24-04-2025,CUST1163,PROD4339,Dresses,56.97,1,0,56.97,Website,Germany,1,27,F
ORD120375,25-07-2023,CUST3345,PROD8573,Accessories,128.62,1,0,128.62,Mobile App,India,0,40,M
ORD120376,08-11-2020,CUST2364,PROD7108,Footwear,152.04,1,15,129.23,Store Pickup,Germany,1,46,M
ORD120377,04-04-2020,CUST4460,PROD4189,Tops,260.55,1,0,260.55,Store Pickup,Germany,0,50,F
ORD120378,15-10-2022,CUST2897,PROD2087,Footwear,117.02,1,0,117.02,Website,India,0,63,F
ORD120379,12-02-2024,CUST2066,PROD6741,Accessories,247.38,1,20,197.9,Website,India,0,47,M
ORD120380,24-01-2021,CUST1505,PROD5287,Activewear,58.02,1,0,58.02,Mobile App,USA,0,49,M
ORD120381,19-02-2025,CUST1771,PROD3340,Tops,85.52,1,0,85.52,Website,India,0,30,F
ORD120382,15-07-2023,CUST4463,PROD5898,Dresses,43.4,1,0,43.4,Website,India,0,39,F
ORD120383,03-09-2022,CUST4483,PROD1993,Tops,219.37,1,0,219.37,Mobile App,Germany,0,35,M
ORD120384,10-06-2020,CUST4093,PROD3376,Tops,190.9,1,5,181.35,Website,France,0,30,F
ORD120385,28-06-2020,CUST1762,PROD4240,Tops,280.8,1,0,280.8,Website,India,0,26,F
ORD120386,01-12-2021,CUST4880,PROD6087,Accessories,22.28,1,0,22.28,Marketplace,India,0,54,F
ORD120387,29-10-2023,CUST2131,PROD6966,Tops,37.52,2,0,75.04,Store Pickup,India,0,61,M
ORD120388,11-12-2020,CUST3635,PROD6183,Accessories,77.18,1,0,77.18,Website,India,0,24,F
ORD120389,09-02-2022,CUST1727,PROD9461,Tops,90.75,1,0,90.75,Mobile App,UK,0,37,M
ORD120390,08-04-2023,CUST4950,PROD9458,Tops,245.86,1,15,208.98,Website,France,0,20,F
ORD120391,11-06-2022,CUST2320,PROD5071,Dresses,47.22,1,0,47.22,Marketplace,India,0,39,F
ORD120392,09-05-2022,CUST4221,PROD2848,Bottoms,155.72,1,0,155.72,Mobile App,India,0,28,M
ORD120393,31-05-2025,CUST4046,PROD4027,Tops,48.99,1,0,48.99,Website,India,0,56,U
ORD120394,26-09-2023,CUST4453,PROD6808,Activewear,160.92,1,20,128.74,Website,France,0,40,F
ORD120395,05-07-2021,CUST3721,PROD8637,Tops,197.67,1,5,187.79,Website,France,0,30,M
ORD120396,01-03-2021,CUST1060,PROD4289,Dresses,10.01,1,0,10.01,Marketplace,USA,0,21,M
ORD120397,01-05-2021,CUST4875,PROD4406,Dresses,175.24,1,5,166.48,Website,UK,0,38,F
ORD120398,11-08-2021,CUST2442,PROD5644,Bottoms,255.16,1,0,255.16,Website,USA,0,53,F
ORD120399,15-04-2020,CUST4085,PROD8649,Dresses,78.69,1,0,78.69,Store Pickup,USA,0,39,F
ORD120400,28-07-2022,CUST3807,PROD1784,Dresses,36.24,1,0,36.24,Marketplace,India,0,55,F
ORD120401,18-01-2020,CUST4308,PROD3574,Tops,66.04,1,20,52.83,Mobile App,India,0,20,U
ORD120402,01-07-2021,CUST1017,PROD5167,Tops,6.58,1,20,5.26,Mobile App,Australia,0,29,F
ORD120403,09-07-2024,CUST4549,PROD1265,Activewear,107.17,1,0,107.17,Website,USA,0,65,F
ORD120404,10-01-2024,CUST1078,PROD4135,Bottoms,224.77,1,0,224.77,Website,India,0,35,F
ORD120405,28-06-2024,CUST2541,PROD2398,Bottoms,213.1,1,5,202.44,Website,France,0,43,F
ORD120406,15-02-2021,CUST4159,PROD3632,Dresses,220.34,1,0,220.34,Mobile App,India,0,45,F
ORD120407,11-05-2021,CUST1592,PROD7045,Dresses,117.99,1,15,100.29,Website,USA,0,63,F
ORD120408,27-03-2025,CUST4775,PROD3261,Bottoms,180.64,1,0,180.64,Website,USA,0,64,M
ORD120409,19-04-2025,CUST1336,PROD1631,Tops,119.13,1,0,119.13,Marketplace,USA,0,24,M
ORD120410,13-04-2022,CUST2210,PROD7116,Footwear,154.63,1,0,154.63,Mobile App,Germany,0,58,M
ORD120411,24-03-2021,CUST2249,PROD8854,Tops,5.05,1,0,5.05,Mobile App,France,0,50,M
ORD120412,31-03-2022,CUST4050,PROD8886,Bottoms,146.39,1,5,139.07,Website,India,0,22,F
ORD120413,29-01-2023,CUST1907,PROD5027,Dresses,146.75,1,15,124.74,Mobile App,UK,0,64,F
ORD120414,03-06-2020,CUST1053,PROD7322,Footwear,160.19,1,0,160.19,Website,India,0,54,M
ORD120415,25-04-2023,CUST1711,PROD8877,Bottoms,237.45,1,0,237.45,Website,UK,0,46,F
ORD120416,23-04-2025,CUST2022,PROD3085,Dresses,261.23,1,0,261.23,Store Pickup,Australia,0,29,F
ORD120417,17-04-2023,CUST4222,PROD6709,Activewear,126.24,1,0,126.24,Website,France,0,60,F
ORD120418,31-12-2021,CUST3727,PROD5240,Bottoms,6.31,1,0,6.31,Marketplace,India,0,18,M
ORD120419,11-10-2021,CUST2334,PROD8448,Footwear,25.86,2,0,51.72,Store Pickup,India,0,51,F
ORD120420,02-07-2020,CUST4441,PROD1466,Tops,30.15,1,0,30.15,Website,India,0,45,F
ORD120421,18-10-2020,CUST3600,PROD2694,Bottoms,146.4,1,0,146.4,Website,USA,0,28,F
ORD120422,13-10-2024,CUST1555,PROD1920,Dresses,33.99,1,0,33.99,Marketplace,India,1,63,F
ORD120423,04-04-2022,CUST1911,PROD8056,Bottoms,221.97,1,0,221.97,Mobile App,India,0,37,F
ORD120424,17-10-2021,CUST2228,PROD4128,Tops,61.35,1,0,61.35,Mobile App,India,0,22,F
ORD120425,04-02-2025,CUST4870,PROD3311,Dresses,189.28,1,0,189.28,Marketplace,India,0,40,U
ORD120426,08-05-2024,CUST2373,PROD8581,Bottoms,129.03,1,0,129.03,Website,India,0,32,F
ORD120427,12-05-2020,CUST2279,PROD6529,Accessories,247.84,1,0,247.84,Marketplace,India,0,43,M
ORD120428,17-02-2022,CUST1537,PROD5579,Footwear,26.54,1,0,26.54,Website,France,0,22,F
ORD120429,28-10-2023,CUST3714,PROD1917,Accessories,122.62,1,0,122.62,Mobile App,India,0,22,M
ORD120430,19-03-2021,CUST2744,PROD6753,Tops,209.56,1,0,209.56,Store Pickup,Australia,0,38,F
ORD120431,04-09-2023,CUST3177,PROD2586,Footwear,175.11,1,0,175.11,Marketplace,Australia,0,21,M
ORD120432,07-11-2021,CUST1740,PROD6914,Accessories,168.07,1,15,142.86,Website,India,0,26,M
ORD120433,04-06-2024,CUST1577,PROD5544,Dresses,279.38,1,10,251.44,Website,USA,0,45,M
ORD120434,12-06-2021,CUST4867,PROD2745,Outerwear,294.63,1,25,220.97,Website,India,0,26,M
ORD120435,10-09-2023,CUST3964,PROD5184,Footwear,266.95,1,30,186.86,Store Pickup,Australia,0,64,F
ORD120436,08-08-2022,CUST2288,PROD5070,Bottoms,185,1,5,175.75,Mobile App,France,0,59,M
ORD120437,04-04-2022,CUST2983,PROD9031,Footwear,57.14,1,0,57.14,Mobile App,India,0,28,F
ORD120438,04-03-2025,CUST2631,PROD8379,Dresses,79.47,1,0,79.47,Website,USA,0,52,F
ORD120439,16-08-2022,CUST3530,PROD3886,Dresses,55.74,1,0,55.74,Website,India,0,41,M
ORD120440,18-03-2023,CUST4274,PROD4149,Activewear,164.74,1,0,164.74,Marketplace,France,0,61,M
ORD120441,13-12-2024,CUST1112,PROD1402,Bottoms,203.47,1,0,203.47,Website,India,0,52,F
ORD120442,20-07-2021,CUST2320,PROD6192,Tops,167.85,1,0,167.85,Store Pickup,India,0,57,F
ORD120443,16-02-2024,CUST1573,PROD4112,Outerwear,175.95,1,0,175.95,Store Pickup,India,0,26,F
ORD120444,08-10-2021,CUST4446,PROD6009,Tops,158.83,1,0,158.83,Website,UK,0,54,M
ORD120445,12-12-2022,CUST2758,PROD5625,Activewear,84.22,1,0,84.22,Website,India,0,33,F
ORD120446,14-11-2021,CUST2530,PROD9806,Accessories,118.1,1,0,118.1,Website,India,0,58,M
ORD120447,14-03-2023,CUST1035,PROD5580,Dresses,119.31,1,25,89.48,Website,Germany,0,31,F
ORD120448,24-03-2022,CUST3943,PROD9639,Accessories,190.52,1,0,190.52,Website,India,0,26,F
ORD120449,14-08-2020,CUST4229,PROD3674,Footwear,277.31,1,30,194.12,Marketplace,Germany,0,47,F
ORD120450,23-12-2021,CUST4806,PROD4558,Accessories,286.25,1,0,286.25,Website,India,0,48,M
ORD120451,27-01-2022,CUST4300,PROD4344,Tops,262.28,1,0,262.28,Website,India,0,65,M
ORD120452,19-11-2024,CUST4160,PROD1917,Footwear,143.8,1,0,143.8,Website,Germany,0,61,F
ORD120453,18-04-2020,CUST3151,PROD1236,Dresses,279.35,1,30,195.55,Mobile App,India,0,57,M
ORD120454,07-03-2021,CUST3455,PROD9874,Footwear,151.14,1,0,151.14,Mobile App,UK,0,53,M
ORD120455,06-10-2022,CUST4356,PROD8880,Dresses,170.64,1,0,170.64,Mobile App,Australia,0,20,M
ORD120456,16-03-2022,CUST3666,PROD1028,Bottoms,205.92,1,30,144.14,Website,India,0,48,M
ORD120457,13-04-2022,CUST1889,PROD5382,Activewear,187.12,1,0,187.12,Website,Australia,0,64,F
ORD120458,12-09-2023,CUST3388,PROD9319,Tops,220.61,1,0,220.61,Store Pickup,India,0,46,F
ORD120459,08-12-2021,CUST2457,PROD1374,Activewear,59,1,0,59,Mobile App,USA,1,43,M
ORD120460,16-06-2021,CUST2301,PROD9301,Tops,225.96,1,0,225.96,Marketplace,USA,0,28,F
